AIRPORT_CODE,AIRPORT_NAME,CITY_NAME,COUNTRY_NAME,STATE_NAME,STATE_CODE,LATITUDE,LONGITUDE
MAC,Macon Downtown,Macon - GA,United States,Georgia,GA,32.82222222,-83.56194444
MAC,Macon Downtown,Macon - GA,United States,Georgia,GA,32.82166667,-83.56194444
MAD,Barajas,Madrid - Spain,Spain,,,40.47361111,-3.56111111
MAD,Barajas,Madrid - Spain,Spain,,,40.49555556,-3.56
MAD,Adolfo Suarez Madrid Barajas,Madrid - Spain,Spain,,,40.49555556,-3.56
MAD,Barajas,Madrid - Spain,Spain,,,40.49555556,-3.56
MAD,Adolfo Suarez Madrid Barajas,Madrid - Spain,Spain,,,40.49555556,-3.56
MAD,Adolfo Suarez Madrid Barajas,Madrid - Spain,Spain,,,40.49527778,-3.56027778
MAE,Madera Municipal,Madera - CA,United States,California,CA,36.98777778,-120.1105556
MAE,Madera Municipal,Madera - CA,United States,California,CA,36.98861111,-120.1125
MAE,Madera Municipal,Madera - CA,United States,California,CA,36.98638889,-120.1125
MAE,Madera Municipal,Madera - CA,United States,California,CA,36.98861111,-120.1125
MAE,Madera Municipal,Madera - CA,United States,California,CA,36.98638889,-120.1125
MAF,Midland Regional Air Trml,Midland/Odessa - TX,United States,Texas,TX,31.94083333,-102.2013889
MAF,Midland International,Midland/Odessa - TX,United States,Texas,TX,31.9425,-102.2019444
MAF,Midland International Air and Space Port,Midland/Odessa - TX,United States,Texas,TX,31.9425,-102.2019444
MAF,Midland International,Midland/Odessa - TX,United States,Texas,TX,31.9425,-102.2019444
MAF,Midland International Air and Space Port,Midland/Odessa - TX,United States,Texas,TX,31.9425,-102.2019444
MAG,Madang Airport,Madang - Papua New Guinea,Papua New Guinea,,,-5.20916667,145.7816667
MAG,Madang Airport,Madang - Papua New Guinea,Papua New Guinea,,,-5.20861111,145.7877778
MAH,Menorca,Mahon - Spain,Spain,,,39.86138889,4.21527778
MAH,Menorca,Mahon - Spain,Spain,,,39.8625,4.21861111
MAI,Mangochi Airport,Mangochi - Malawi,Malawi,,,-14.48555556,35.26111111
MAI,Mangochi Airport,Mangochi - Malawi,Malawi,,,-14.48944444,35.26222222
MAJ,Marshall Islands International,Majuro - Marshall Islands District (TTPI),Marshall Islands District (TTPI),,,7.06472222,171.2747222
MAJ,Marshall Islands International,Majuro - Marshall Islands,Marshall Islands,,,7.06472222,171.2747222
MAJ,Marshall Islands International,Majuro - Marshall Islands,Marshall Islands,,,7.065,171.2719444
MAK,Malakal Airport,Malakal - Sudan,Sudan,,,9.55555556,31.64444444
MAK,Malakal Airport,Malakal - South Sudan,South Sudan,,,9.55888889,31.65222222
MAM,Matamoros International,Matamoros - Mexico,Mexico,,,25.77027778,-97.52361111
MAM,General Servando Canales International,Matamoros - Mexico,Mexico,,,25.77,-97.52527778
MAM,General Servando Canales International,Matamoros - Mexico,Mexico,,,25.77,-97.525
MAM,General Servando Canales International,Matamoros - Mexico,Mexico,,,25.77,-97.52527778
MAM,General Servando Canales International,Matamoros - Mexico,Mexico,,,25.77,-97.525
MAN,Manchester Airport,Manchester - United Kingdom,United Kingdom,,,53.35333333,-2.27666667
MAN,Manchester Airport,Manchester - United Kingdom,United Kingdom,,,53.35388889,-2.275
MAN,Manchester Airport,Manchester - United Kingdom,United Kingdom,,,53.34722222,-2.28388889
MAN,Manchester Airport,Manchester - United Kingdom,United Kingdom,,,53.35388889,-2.275
MAN,Manchester Airport,Manchester - United Kingdom,United Kingdom,,,53.34722222,-2.28388889
MAO,Eduardo Gomes International,Manaus - Brazil,Brazil,,,-3.03916667,-60.05
MAO,Eduardo Gomes International,Manaus - Brazil,Brazil,,,-3.03861111,-60.04972222
MAP,Mamai Airport,Mamai - Papua New Guinea,Papua New Guinea,,,-10.3,149.5333333
MAQ,Mae Sot Airport,Mae Sot - Thailand,Thailand,,,16.69972222,98.545
MAQ,Mae Sot Airport,Mae Sot - Thailand,Thailand,,,16.69972222,98.54361111
MAQ,Mae Sot Airport,Mae Sot - Thailand,Thailand,,,16.69972222,98.545
MAQ,Mae Sot Airport,Mae Sot - Thailand,Thailand,,,16.69972222,98.54361111
MAQ,Mae Sot Airport,Mae Sot - Thailand,Thailand,,,16.69972222,98.545
MAR,La Chinita International,Maracaibo - Venezuela,Venezuela,,,10.56111111,-71.72555556
MAR,La Chinita International,Maracaibo - Venezuela,Venezuela,,,10.55833333,-71.72777778
MAS,Momote,Manus Island - Papua New Guinea,Papua New Guinea,,,-2.05666667,147.4244444
MAS,Momote,Manus Island - Papua New Guinea,Papua New Guinea,,,-2.06194444,147.4241667
MAT,Matadi Tshimpi,Matadi - Congo (Kinshasa),Congo (Kinshasa),,,-5.79833333,13.44166667
MAT,Matadi Tshimpi,Matadi - Congo (Kinshasa),Congo (Kinshasa),,,-5.79972222,13.44027778
MAT,Matadi Tshimpi,Matadi - Congo (Kinshasa),Congo (Kinshasa),,,-5.79972222,13.44055556
MAU,Maupiti Fr. Polynesia,Maupiti - French Polynesia,French Polynesia,,,-16.43333333,-152.25
MAW,Malden Municipal,Malden - MO,United States,Missouri,MO,36.60055556,-89.99222222
MAW,Malden Regional,Malden - MO,United States,Missouri,MO,36.59833333,-89.9925
MAX,Matam Ouro Sogui,Matam - Senegal,Senegal,,,15.59305556,-13.32361111
MAX,Matam Ouro Sogui,Matam - Senegal,Senegal,,,15.595,-13.32361111
MAY,Clarence A Bain,Mangrove Cay - The Bahamas,The Bahamas,,,24.28972222,-77.68027778
MAY,Clarence A Bain,Mangrove Cay - The Bahamas,The Bahamas,,,24.2875,-77.68222222
MAY,Clarence A Bain,Mangrove Cay - The Bahamas,The Bahamas,,,24.28777778,-77.68472222
MAY,Clarence A Bain,Mangrove Cay - The Bahamas,The Bahamas,,,24.28777778,-77.68444444
MAY,Clarence A Bain,Mangrove Cay - The Bahamas,The Bahamas,,,24.28777778,-77.68472222
MAY,Clarence A Bain,Mangrove Cay - The Bahamas,The Bahamas,,,24.28777778,-77.68444444
MAZ,Mayaguez Airport,Mayaguez - Puerto Rico,Puerto Rico,,,18.25777778,-67.14888889
MAZ,Eugenio Maria de Hostos,Mayaguez - PR,United States,Puerto Rico,PR,18.25777778,-67.14861111
MAZ,Eugenio Maria de Hostos,Mayaguez - PR,United States,Puerto Rico,PR,18.25555556,-67.14833333
MBA,Mombasa Moi International,Mombasa - Kenya,Kenya,,,-4.03138889,39.59305556
MBA,Mombasa Moi International,Mombasa - Kenya,Kenya,,,-4.02638889,39.59916667
MBA,Mombasa Moi International,Mombasa - Kenya,Kenya,,,-4.03083333,39.59694444
MBA,Mombasa Moi International,Mombasa - Kenya,Kenya,,,-4.02638889,39.59916667
MBA,Mombasa Moi International,Mombasa - Kenya,Kenya,,,-4.03083333,39.59694444
MBE,Monbetsu Airport,Monbetsu - Japan,Japan,,,44.30388889,143.4041667
MBH,Maryborough Airport,Maryborough - Australia,Australia,,,-25.51666667,152.7133333
MBH,Maryborough Airport,Maryborough - Australia,Australia,,,-25.51333333,152.715
MBH,Maryborough Qld,Maryborough - Australia,Australia,,,-25.51333333,152.715
MBH,Maryborough Airport,Maryborough - Australia,Australia,,,-25.51333333,152.715
MBH,Maryborough Qld,Maryborough - Australia,Australia,,,-25.51333333,152.715
MBI,Mbeya Airport,Mbeya - Tanzania,Tanzania,,,-8.91472222,33.46194444
MBI,Mbeya Airport,Mbeya - Tanzania,Tanzania,,,-8.915,33.45666667
MBI,Mbeya Airport,Mbeya - Tanzania,Tanzania,,,-8.91888889,33.46333333
MBI,Mbeya Airport,Mbeya - Tanzania,Tanzania,,,-8.915,33.45666667
MBI,Mbeya Airport,Mbeya - Tanzania,Tanzania,,,-8.91888889,33.46333333
MBJ,Sangster International,Montego Bay - Jamaica,Jamaica,,,18.50194444,-77.9125
MBJ,Sangster International,Montego Bay - Jamaica,Jamaica,,,18.50361111,-77.91333333
MBK,Matupa Airport,Matupa - Brazil,Brazil,,,-10.23333333,-54.95
MBL,Manistee County-Blacker,Manistee/Ludington - MI,United States,Michigan,MI,44.27388889,-86.25333333
MBL,Manistee County-Blacker,Manistee/Ludington - MI,United States,Michigan,MI,44.2725,-86.24694444
MBO,Mamburao Airport,Mamburao - Philippines,Philippines,,,13.21138889,120.6033333
MBO,Mamburao Airport,Mamburao - Philippines,Philippines,,,13.20805556,120.6055556
MBO,Mamburao Airport,Mamburao - Philippines,Philippines,,,13.20805556,120.6052778
MBS,Tri City,Saginaw/Bay City/Midland - MI,United States,Michigan,MI,43.53166667,-84.08166667
MBS,MBS International,Saginaw/Bay City/Midland - MI,United States,Michigan,MI,43.53166667,-84.08166667
MBS,MBS International,Saginaw/Bay City/Midland - MI,United States,Michigan,MI,43.53305556,-84.07972222
MBT,Masbate Airport,Masbate - Philippines,Philippines,,,12.37027778,123.6283333
MBT,Masbate Airport,Masbate - Philippines,Philippines,,,12.36972222,123.63
MBU,Mbambanakira Airport,Mbambanakira - Solomon Islands,Solomon Islands,,,-9.43333333,159.5
MBX,Maribor Airport,Maribor - Yugoslavia,Yugoslavia,,,46.48,15.68944444
MBX,Maribor Airport,Maribor - Slovenia,Slovenia,,,46.47666667,15.68333333
MBX,Maribor Airport,Maribor - Slovenia,Slovenia,,,46.47972222,15.68611111
MBY,Omar N Bradley,Moberley - MO,United States,Missouri,MO,39.46388889,-92.42666667
MBY,Omar N Bradley,Moberley - MO,United States,Missouri,MO,39.46333333,-92.42638889
MBZ,Maues Airport,Maues - Brazil,Brazil,,,-3.37416667,-57.72583333
MBZ,Maues Airport,Maues - Brazil,Brazil,,,-3.37222222,-57.72472222
MCA,Macenta Airport,Macenta - Guinea,Guinea,,,8.48333333,-9.53666667
MCA,Macenta Airport,Macenta - Guinea,Guinea,,,8.48111111,-9.52583333
MCA,Macenta Airport,Macenta - Guinea,Guinea,,,8.48166667,-9.52583333
MCB,McComb/Pike County/John E. Lewis Field,McComb - MS,United States,Mississippi,MS,31.17861111,-90.47166667
MCB,McComb/Pike County/John E. Lewis Field,McComb - MS,United States,Mississippi,MS,31.17833333,-90.47194444
MCC,McClellan AFB,Sacramento - CA,United States,California,CA,38.66777778,-121.3994444
MCC,McClellan Airfield,Sacramento - CA,United States,California,CA,38.66777778,-121.3994444
MCC,McClellan Airfield,Sacramento - CA,United States,California,CA,38.66777778,-121.4005556
MCD,Mackinac Island Airport,Mackinac Island - MI,United States,Michigan,MI,45.86472222,-84.63722222
MCD,Mackinac Island Airport,Mackinac Island - MI,United States,Michigan,MI,45.865,-84.63722222
MCE,Merced Macready Regional,Merced - CA,United States,California,CA,37.28472222,-120.5127778
MCE,Merced Regional/Macready Field,Merced - CA,United States,California,CA,37.28472222,-120.5138889
MCF,Macdill AFB,Tampa - FL,United States,Florida,FL,27.84888889,-82.52166667
MCF,Macdill AFB,Tampa - FL,United States,Florida,FL,27.84944444,-82.52111111
MCG,McGrath Airport,McGrath - AK,United States,Alaska,AK,62.95305556,-155.6058333
MCG,McGrath Airport,McGrath - AK,United States,Alaska,AK,62.95277778,-155.6069444
MCH,General Manuel Serrano,Machala - Ecuador,Ecuador,,,-3.26888889,-79.96666667
MCH,General Manuel Serrano,Machala - Ecuador,Ecuador,,,-3.26722222,-79.9625
MCI,Kansas City International,Kansas City - MO,United States,Missouri,MO,39.2975,-94.71388889
MCJ,Maicao Airport,Maicao - Colombia,Colombia,,,11.39166667,-72.24166667
MCK,McCook Municipal,McCook - NE,United States,Nebraska,NE,40.20611111,-100.59
MCK,McCook Ben Nelson Regional,McCook - NE,United States,Nebraska,NE,40.20638889,-100.5919444
MCL,Denali,McKinley Park - AK,United States,Alaska,AK,63.64111111,-148.7863889
MCL,Denali,McKinley Park - AK,United States,Alaska,AK,63.645,-148.7980556
MCM,Monaco Heloport,Monte Carlo - Monaco,Monaco,,,43.73333333,7.41666667
MCN,Middle Georgia Regional,Macon - GA,United States,Georgia,GA,32.69583333,-83.64916667
MCN,Middle Georgia Regional,Macon - GA,United States,Georgia,GA,32.69277778,-83.64916667
MCO,Orlando International,Orlando - FL,United States,Florida,FL,28.43166667,-81.32472222
MCO,Orlando International,Orlando - FL,United States,Florida,FL,28.42944444,-81.30888889
MCP,Macapa Airport,Macapa - Brazil,Brazil,,,0.05,-51.06666667
MCP,Alberto Alcolumbre,Macapa - Brazil,Brazil,,,0.05055556,-51.07222222
MCR,Melchor de Mencos Airport,Melchor de Mencos - Guatemala,Guatemala,,,17.06111111,-89.15555556
MCS,Monte Caseros Airport,Monte Caseros - Argentina,Argentina,,,-30.27083333,-57.64111111
MCS,Monte Caseros Airport,Monte Caseros - Argentina,Argentina,,,-30.27055556,-57.63944444
MCS,Monte Caseros Airport,Monte Caseros - Argentina,Argentina,,,-30.27055556,-57.63916667
MCT,Seeb International,Muscat - Oman,Oman,,,23.59166667,58.27916667
MCT,Muscat International,Muscat - Oman,Oman,,,23.59305556,58.28444444
MCT,Muscat International,Muscat - Oman,Oman,,,23.59277778,58.28166667
MCT,Muscat International,Muscat - Oman,Oman,,,23.6075,58.2775
MCT,Muscat International,Muscat - Oman,Oman,,,23.59305556,58.28444444
MCT,Muscat International,Muscat - Oman,Oman,,,23.6075,58.2775
MCU,Gueret/Lepaud,Montlucon - France,France,,,46.22333333,2.36444444
MCV,McArthur River Airport,McArthur River - Australia,Australia,,,-16.44583333,136.0783333
MCV,McArthur River Mine,McArthur River - Australia,Australia,,,-16.4425,136.0836111
MCV,McArthur River Mine,McArthur River - Australia,Australia,,,-16.44333333,136.0766667
MCV,McArthur River Mine,McArthur River - Australia,Australia,,,-16.4425,136.0836111
MCV,McArthur River Mine,McArthur River - Australia,Australia,,,-16.44333333,136.0766667
MCW,Mason City Municipal,Mason City - IA,United States,Iowa,IA,43.15694444,-93.32944444
MCW,Mason City Municipal,Mason City - IA,United States,Iowa,IA,43.15777778,-93.33138889
MCW,Mason City Municipal,Mason City - IA,United States,Iowa,IA,43.15777778,-93.33111111
MCW,Mason City Municipal,Mason City - IA,United States,Iowa,IA,43.15777778,-93.33138889
